,object,image,name_agreement,H_statistic,Normalised_H_statistic,recognition_RT_mean,recognition_RT_SD,recognition_RT_95CI,first_key_RT,is_natural,modalName,modalWordFreq,weightedWordFreq,modalWordLength,weightedWordLength,modalProductionFreq_raw,altName1,altName1ProductionFreq_raw,altName1WordFreq,altName1WordLength,altName2,altName2ProductionFreq_raw,altName2WordFreq,altName2WordLength,altName3,altName3ProductionFreq_raw,altName3WordFreq,altName3WordLength,altName4,altName4ProductionFreq_raw,altName4WordFreq,altName4WordLength,altName5,altName5ProductionFreq_raw,altName5WordFreq,altName5WordLength,altName6,altName6ProductionFreq_raw,altName6WordLength,altName6WordFreq,altName7,altName7ProductionFreq_raw,altName7WordLength,altName7WordFreq,altName8,altName8ProductionFreq_raw,altName8WordLength,altName8WordFreq,altName9,altName9ProductionFreq_raw,altName9WordLength,altName9WordFreq,altName10,altName10ProductionFreq_raw,altName10WordLength,altName10WordFreq,altName11,altName11ProductionFreq_raw,altName11WordLength,altName11WordFreq,altName12,altName12ProductionFreq_raw,altName12WordLength,altName12WordFreq,altName13,altName13ProductionFreq_raw,altName13WordLength,altName13WordFreq,altName14,altName14ProductionFreq_raw,altName14WordLength,altName14WordFreq,altName15,altName15ProductionFreq_raw,altName15WordLength,altName15WordFreq
421,lemon,lemon_1.png,100,0,0,776.515625,313.16669,108.50473,91.090625,1,lemon,4.46,4.46,5,5,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,lemon,lemon_2.png,90.625,0.597454723,0.298727362,729.003125,237.3621,82.24027,86.85625,1,lemon,4.46,4.46,5,5,29,juice,1,4.44,5,citrus fruit,1,2.678006959,11,fruit,1,4.73,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,lemon,lemon_3.png,90.90909091,0.583584487,0.291792243,835.6454545,360.37837,122.95604,87.87272717,1,lemon,4.46,4.46,5,5,30,citrus fruit,1,2.678006959,11,fruit,1,4.73,5,citric,1,2.55,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,lemon,lemon_4.png,87.5,0.731064443,0.365532222,733.26875,237.74923,82.37439,93.95312501,1,lemon,4.46,4.478,5,5,28,fruit,2,4.73,5,lemon juice,1,3.681611084,10,citrus fruit,1,2.678006959,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,lettuce,lettuce_1.png,87.5,0.547553155,0.345467577,1105.283871,595.56063,209.64921,91.28064515,1,lettuce,3.81,3.834666667,7,7.133333333,28,vegetable,2,4.18,9,romaine lettuce,1,1.540833766,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,lettuce,lettuce_2.png,43.75,2.629749329,0.791633429,1726.389655,963.18803,350.55823,95.6551724,1,lettuce,3.81,4.1012,7,6.56,14,vegetable,4,4.18,9,flower,3,4.5,6,leaf,2,4.29,4,salad,2,4.38,5,plant,2,4.81,5,radicchio lettuce,1,16,NA,cauliflower,1,11,3.56,food,1,4,5.45,coral,1,5,3.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,lettuce,lettuce_3.png,68.75,1.59589,0.568467488,1182.783871,593.28983,208.84984,94.08064518,1,lettuce,3.81,3.911428571,7,6.785714286,22,vegetable,2,4.18,9,leaf,2,4.29,4,salad,2,4.38,5,flower,1,4.5,6,leafy greens,1,2.075946968,11,cabbage,1,7,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,lettuce,lettuce_4.png,75,1.28768789,0.554576988,1289.222581,755.03416,265.78707,93.46451613,1,lettuce,3.81,3.918666667,7,7,24,cabbage,3,4.07,7,vegetable,2,4.18,9,plant,2,4.81,5,leaves,1,4.81,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,lighthouse,lighthouse_1.png,90.90909091,0.583584487,0.291792243,904.584375,464.34408,160.88406,86.52812504,0,lighthouse,3.77,3.77,10,10,30,light,1,5.28,5,light box,1,2.239803771,8,pier,1,3.81,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,lighthouse,lighthouse_2.png,90.625,0.597454723,0.298727362,996.8833333,616.04111,220.44343,88.89333337,0,lighthouse,3.77,3.77,10,10,29,light,1,5.28,5,sunset,1,NA,6,light box,1,2.239803771,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,lighthouse,lighthouse_3.png,93.75,0.337290067,0.337290067,1046.41875,516.93106,179.10418,83.85937498,0,lighthouse,3.77,3.815625,10,9.6875,30,tower,2,4.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,lighthouse,lighthouse_4.png,96.77419355,0.205592508,0.205592508,835.1633333,327.897,117.33428,94.17666664,0,lighthouse,3.77,3.77,10,10,30,pier,1,3.81,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,lily,lily_1.png,74.19354839,0.823811633,0.823811633,897.5233333,453.75306,162.37047,92.00333323,1,flower,4.5,4.441666667,6,5.533333333,23,lily,8,4.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,lily,lily_2.png,65.625,1.226000285,0.613000142,1057.74375,610.27562,211.44583,91.95312499,1,flower,4.5,4.425,6,5.4,21,lily,9,4.25,4,plant,1,4.81,5,calla lily,1,1.473886977,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,lily,lily_3.png,60.60606061,1.418398882,0.610871148,1121.421212,630.11622,214.98679,94.05151525,1,flower,4.5,4.416666667,6,5.333333333,20,lily,10,4.25,4,bee,1,4.19,3,orchid,1,3.31,6,plant,1,4.81,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,lily,lily_4.png,81.25,0.930892729,0.465446365,1088.52,768.19071,274.88846,91.64666667,1,flower,4.5,4.465517241,6,5.724137931,26,lily,4,4.25,4,orchid,1,3.31,6,plant,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,limousine,limousine_1.png,54.54545455,1.690809559,0.728192041,1063.070968,725.89853,255.53074,92.7935484,0,limo,3.25,3.810666667,4,4.566666667,18,car,8,5.44,3,limousine,5,3.11,9,stretch limo,1,2.038158407,11,lincolin town car limo,1,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,limousine,limousine_2.png,65.625,1.468951457,0.734475728,861.396875,297.71664,103.15165,92.31249998,0,limo,3.25,3.392639851,4,5.15625,21,limousine,4,3.11,9,car,4,5.44,3,stretch limo,3,2.038158407,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,limousine,limousine_3.png,54.83870968,1.809458623,0.699994148,1017.974193,784.10866,276.02187,98.91935496,0,car,5.44,4.440562649,3,4.24137931,17,limo,8,3.25,4,limousine,2,3.11,9,stretch limo,2,2.038158407,11,sasoon car,1,NA,9,volvo,1,2.95,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,limousine,limousine_4.png,47.05882353,2.013070929,0.77876214,920.9735294,430.48633,144.69982,95.97058823,0,limo,3.25,3.833827782,4,4.939393939,16,car,9,5.44,3,limousine,4,3.11,9,vehicle,2,4.52,7,stretch limo,2,2.038158407,11,lincolin town car stretch limo,1,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,lion,lion_1.png,87.5,0.793564443,0.341769603,1048.189655,520.28331,189.36032,90.05172411,1,lioness,3.02,3.02,7,7,28,cat,1,4.83,3,wild cat,1,2.481065561,7,mammal,1,3.71,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,lion,lion_2.png,84.84848485,0.965426307,0.373477877,862.1757575,274.76272,93.74517,89.32121217,1,lioness,3.02,3.02,7,7,28,tiger,1,4.36,5,mammal,1,3.71,6,leopard,1,3.8,7,feline,1,2.98,6,animal,1,4.93,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,lion,lion_3.png,93.75,0.337290067,0.337290067,838.1875,286.95294,99.4223,89.67187501,1,lion,4.45,4.40375,4,4.125,30,mammal,2,3.71,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,lion,lion_4.png,96.96969697,0.195909271,0.195909271,939.8151515,344.55129,117.55605,85.71818181,1,lion,4.45,4.45,4,4,32,feline,1,2.98,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,lionfish,lionfish_1.png,73.52941176,1.382233748,0.492361595,1251.6125,698.13309,241.88633,97.02500001,1,fish,5.19,4.901785714,4,4.428571429,25,lionfish,3,2.5,8,lion,1,4.45,4,goldfish,1,NA,8,sea creature,1,2.576549318,11,sea anemone,1,2.057463562,10,dragon fish,1,10,1.172856981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,lionfish,lionfish_2.png,65.625,1.277004914,0.549976081,1259.151724,875.62487,318.68908,92.05172411,1,fish,5.19,4.672692308,4,4.769230769,21,lionfish,5,2.5,8,sea creature,1,2.576549318,11,animal,1,4.93,6,flower,1,4.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,lionfish,lionfish_3.png,63.63636364,1.604250944,0.571445716,1229.667857,572.74515,212.14387,89.33571429,1,fish,5.19,4.652,4,4.8,21,lionfish,5,2.5,8,plankton,1,3.29,8,sea fish,1,2.318985017,7,puff fish,1,NA,8,sea creature,1,NA,11,dragon fish,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,lionfish,lionfish_4.png,84.375,0.625262405,0.625262405,1238.85625,657.78152,227.90548,92.37500002,1,fish,5.19,4.7696875,4,4.625,27,lionfish,5,2.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,locomotive,locomotive_1.png,84.375,0.812842679,0.350072287,1065.113333,813.59149,291.13463,96.99666666,0,train,4.98,4.98,5,5,27,vehicle,1,4.52,7,car,1,5.44,3,locomotive,1,3.33,10,train wagon,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,locomotive,locomotive_2.png,59.375,1.423050818,0.711525409,1211.903226,964.7903,339.6254,95.73548397,0,train,4.98,4.560666667,5,4.933333333,19,tram,8,3.58,4,vehicle,3,4.52,7,train engine,1,1.540833766,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,locomotive,locomotive_3.png,63.63636364,1.440932802,0.62057598,1371.11,835.60205,299.01086,100.3966667,0,train,4.98,4.63,5,4.75,21,tram,7,3.58,4,vehicle,2,4.52,7,bus,1,4.74,3,cart,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,locomotive,locomotive_4.png,71.875,1.468972924,0.523258713,1174.865385,659.44253,253.4769,99.81153845,0,train,4.98,4.913913043,5,5,23,truck,2,4.22,5,tram,2,NA,4,bus,1,4.74,3,train engine,1,1.540833766,11,eurostar,1,3.02,8,soviet train,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,lotus,lotus_1.png,90.625,0.534954723,0.337518852,989.1870968,545.62053,192.06929,90.31612902,1,flower,4.5,4.422666667,6,5.933333333,29,lotus,2,3.34,5,plant,1,4.81,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,lotus,lotus_2.png,57.57575758,1.666651384,0.717787682,1075.229032,583.60741,205.44144,87.72258074,1,flower,4.5,4.233870968,6,5.516129032,19,lotus,8,3.34,5,lily,3,4.25,4,plant,2,4.81,5,lotus flower,1,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,lotus,lotus_3.png,90.625,0.534954723,0.337518852,939.9625,561.60563,194.58285,91.32187499,1,flower,4.5,4.42516129,6,5.935483871,29,lotus,2,3.34,5,plant,1,4.81,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,lotus,lotus_4.png,75.75757576,1.238146248,0.533240565,903.0818182,528.56214,180.33797,87.26363626,1,flower,4.5,4.417741935,6,5.806451613,25,lotus,3,3.34,5,plant,3,4.81,5,lily,1,4.25,4,water lily,1,2.443923753,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,lunchbox,lunchbox_1.png,31.25,2.773897082,0.835026227,1084.993548,579.21998,203.89697,94.17419356,0,tupperware,2.77,3.642163647,10,7,10,box,7,5.12,3,container,5,3.77,9,tub,3,3.7,3,lunch box,2,2.488127416,8,tupperware box,1,1.996765722,13,plastic tub,1,10,1.951008231,plastic container,1,16,2.142893758,lid,1,3,4.16,lunchbox,1,8,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,lunchbox,lunchbox_2.png,66.66666667,1.475940178,0.570971601,1545.846429,792.13137,293.40417,87.96071418,0,box,5.12,4.4928,3,4.4,22,lunchbox,7,2.88,8,lunch,1,4.72,5,container,1,NA,9,tupperware box,1,1.996765722,13,tin,1,4.35,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,lunchbox,lunchbox_3.png,21.875,2.812806847,0.887341766,1572.493103,1077.56312,392.18575,85.77241383,0,tupperware,2.77,3.5,10,7.037037037,7,lunchbox,6,2.88,8,tub,5,3.7,3,container,5,3.77,9,box,5,5.12,3,tupperware box,1,1.996765722,13,sand,1,4,NA,plastic tub,1,10,NA,storage,1,7,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,lunchbox,lunchbox_4.png,25,3.124716771,0.8716177,1859.843478,1196.0111,488.7867,96.76521742,0,tub,3.7,4.163333333,3,4.111111111,8,bowl,6,4.69,4,box,3,5.12,3,container,2,NA,9,tupperware,2,2.77,10,bucket,2,4.21,6,wash basket,1,10,1.297795718,wash up bowl,1,10,NA,pool,1,4,4.54,washing bowl,1,11,NA,lunch box,1,8,NA,basin,1,5,3.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,lynx,lynx_1.png,37.5,2.9213076,0.814878147,992.8677419,454.08075,159.84547,90.27741935,1,lynx,3.16,3.252677594,4,4.583333333,12,cat,4,4.83,3,wild cat,4,2.481065561,7,hyena,2,3.2,5,bobcat,2,2.25,6,dog,1,5.17,3,lion,1,4,4.45,animal,1,6,4.93,dingo,1,5,2.49,mammal,1,6,3.71,big cat,1,6,3.210283479,caracal,1,7,2.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,lynx,lynx_2.png,41.17647059,2.58104691,0.746089877,1273.344,647.38461,253.7701,94.41599998,1,cat,4.83,3.976659834,3,3.9,14,lynx,6,3.16,4,wild cat,3,2.481065561,7,bob cat,1,NA,6,tiger,1,NA,5,snow leopard,1,NA,11,animal,1,6,4.93,mammal,1,6,3.71,caracal,1,7,2.19,wild snow cat,1,11,NA,feline,1,6,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,lynx,lynx_3.png,45.45454545,2.33656847,0.737105284,1262.084848,805.62169,274.86679,96.47575751,1,cat,4.83,3.916899882,3,3.928571429,15,lynx,8,3.16,4,wild cat,3,2.481065561,7,bobcat,2,2.25,6,mountain cat,1,0.996765722,11,mammal,1,3.71,6,wolf,1,4,4.17,feline,1,6,2.98,tiger,1,5,4.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,lynx,lynx_4.png,34.375,2.544278974,0.802630653,1436.8,565.27271,198.98726,87.1451613,1,lynx,3.16,3.7125,4,4.392857143,11,cat,9,4.83,3,wildcat,4,2.84,7,animal,2,4.93,6,bobcat,2,2.25,6,lion,1,NA,4,mammal,1,6,3.71,caracal,1,7,2.19,cheetah,1,7,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,macaw,macaw_1.png,93.93939394,0.32984607,0.32984607,757.1272727,290.10409,98.97944,89.46969696,1,parrot,3.84,3.901212121,6,5.878787879,31,bird,2,4.85,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,macaw,macaw_2.png,87.5,0.731064443,0.365532222,870.983871,410.95229,144.66339,89.3,1,parrot,3.84,3.756551724,6,5.931034483,28,macaw,2,2.63,5,bird,1,4.85,4,macaw parrot,1,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,macaw,macaw_3.png,90.90909091,0.522978426,0.32996265,823.4515152,363.59051,124.05196,92.98484845,1,parrot,3.84,3.764375,6,5.9375,30,macaw,2,2.63,5,bird,1,4.85,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,macaw,macaw_4.png,90.90909091,0.439496987,0.439496987,921.2454545,451.4147,154.01635,89.89696971,1,parrot,3.84,3.73,6,5.909090909,30,macaw,3,2.63,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,mantis,mantis_1.png,31.25,2.692380602,0.849351515,1677.496296,1249.65302,471.36317,85.77037036,1,insect,3.85,3.69604039,6,6.47826087,10,praying mantis,4,2.816309657,13,bug,4,4.07,3,mantis,4,3.22,6,cricket,2,4.45,7,grasshopper,1,2.91,11,locust,1,6,2.71,shrimp,1,6,3.63,stick insect,1,11,2.609549579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,mantis,mantis_2.png,28.125,2.561278124,0.853759375,1415.796667,1139.13975,407.62843,91.37333334,1,insect,3.85,3.378536195,6,8.518518519,9,praying mantis,8,2.816309657,13,mantis,6,3.22,6,grasshopper,4,2.91,11,cricket,2,4.45,7,bug,1,4.07,3,locust,1,6,2.71,stick insect,1,11,2.609549579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,mantis,mantis_3.png,28.125,2.66268789,0.839984507,1121.158065,557.24085,196.15989,91.09999999,1,praying mantis,2.816309657,3.486684343,13,7.962962963,9,insect,8,3.85,6,mantis,6,3.22,6,cricket,3,4.45,7,bug,2,4.07,3,grasshopper,1,2.91,11,cockroach,1,9,3.07,locust,1,6,2.71,stick insect,1,11,2.609549579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
